date,sentiment
25/09/2017,negative
26/09/2017,positive
06/10/2017,negative
17/10/2017,positive
17/10/2017,positive
20/10/2017,negative
20/10/2017,negative
20/10/2017,negative
20/10/2017,negative
20/10/2017,positive
20/10/2017,negative
20/10/2017,positive
20/10/2017,negative
20/10/2017,negative
21/10/2017,negative
23/10/2017,positive
25/10/2017,negative
25/10/2017,negative
29/10/2017,negative
30/10/2017,positive
03/11/2017,negative
08/11/2017,negative
10/11/2017,positive
10/11/2017,negative
12/11/2017,positive
13/11/2017,negative
14/11/2017,positive
15/11/2017,negative
15/11/2017,negative
17/11/2017,negative
17/11/2017,negative
20/11/2017,negative
21/11/2017,negative
21/11/2017,negative
21/11/2017,negative
21/11/2017,negative
21/11/2017,negative
22/11/2017,negative
27/11/2017,negative
27/11/2017,negative
27/11/2017,negative
30/11/2017,negative
30/11/2017,negative
30/11/2017,negative
01/12/2017,negative
01/12/2017,negative
01/12/2017,negative
03/12/2017,negative
03/12/2017,negative
04/12/2017,negative
04/12/2017,negative
04/12/2017,negative
04/12/2017,negative
04/12/2017,negative
06/12/2017,negative
06/12/2017,negative
08/12/2017,negative
12/12/2017,negative
14/12/2017,negative
15/12/2017,positive
28/12/2017,negative
09/01/2018,negative
09/01/2018,negative
10/01/2018,negative
15/01/2018,positive
15/01/2018,positive
15/01/2018,negative
26/01/2018,negative
31/01/2018,positive
31/01/2018,positive
31/01/2018,negative
01/02/2018,negative
01/02/2018,negative
01/02/2018,negative
01/02/2018,negative
01/02/2018,negative
01/02/2018,negative
01/02/2018,negative
01/02/2018,negative
02/02/2018,positive
02/02/2018,negative
05/02/2018,negative
07/02/2018,negative
14/02/2018,negative
27/02/2018,negative
28/02/2018,negative
01/03/2018,positive
07/03/2018,negative
07/03/2018,negative
09/03/2018,negative
18/03/2018,negative
19/03/2018,negative
20/03/2018,negative
20/03/2018,negative
21/03/2018,negative
22/03/2018,negative
23/03/2018,negative
30/03/2018,negative
30/03/2018,negative
09/04/2018,negative
09/04/2018,negative
09/04/2018,positive
09/04/2018,negative
10/04/2018,positive
10/04/2018,negative
10/04/2018,negative
14/04/2018,negative
16/04/2018,negative
24/04/2018,negative
25/04/2018,positive
26/04/2018,negative
27/04/2018,negative
01/05/2018,positive
02/05/2018,negative
05/05/2018,negative
08/05/2018,negative
10/05/2018,negative
15/05/2018,negative
17/05/2018,negative
17/05/2018,negative
17/05/2018,negative
17/05/2018,negative
17/05/2018,negative
17/05/2018,positive
17/05/2018,negative
18/05/2018,negative
18/05/2018,negative
18/05/2018,negative
18/05/2018,positive
19/05/2018,negative
21/05/2018,negative
24/05/2018,negative
24/05/2018,negative
24/05/2018,negative
25/05/2018,positive
28/05/2018,negative
28/05/2018,negative
29/05/2018,positive
30/05/2018,negative
30/05/2018,negative
05/06/2018,negative
06/06/2018,negative
07/06/2018,negative
08/06/2018,negative
15/06/2018,positive
19/06/2018,negative
19/06/2018,negative
19/06/2018,negative
20/06/2018,negative
21/06/2018,negative
21/06/2018,negative
21/06/2018,negative
21/06/2018,negative
22/06/2018,negative
24/06/2018,negative
28/06/2018,positive
28/06/2018,negative
29/06/2018,negative
30/06/2018,positive
03/07/2018,negative
03/07/2018,negative
03/07/2018,negative
05/07/2018,negative
09/07/2018,negative
09/07/2018,negative
10/07/2018,negative
10/07/2018,negative
11/07/2018,negative
11/07/2018,negative
11/07/2018,negative
15/07/2018,negative
16/07/2018,negative
20/07/2018,negative
24/07/2018,positive
25/07/2018,negative
27/07/2018,positive
31/07/2018,negative
01/08/2018,positive
10/08/2018,negative
14/08/2018,negative
18/08/2018,positive
24/08/2018,negative
24/08/2018,positive
28/08/2018,negative
29/08/2018,negative
29/08/2018,positive
11/09/2018,negative
11/09/2018,negative
12/09/2018,negative
14/09/2018,negative
17/09/2018,negative
17/09/2018,positive
18/09/2018,negative
19/09/2018,positive
20/09/2018,negative
20/09/2018,negative
21/09/2018,positive
21/09/2018,negative
21/09/2018,negative
21/09/2018,negative
21/09/2018,positive
21/09/2018,negative
21/09/2018,negative
22/09/2018,positive
22/09/2018,negative
24/09/2018,negative
25/09/2018,negative
27/09/2018,negative
30/09/2018,negative
01/10/2018,positive
02/10/2018,negative
02/10/2018,negative
03/10/2018,negative
05/10/2018,positive
08/10/2018,negative
09/10/2018,positive
10/10/2018,negative
11/10/2018,negative
11/10/2018,positive
11/10/2018,positive
11/10/2018,negative
13/10/2018,negative
15/10/2018,negative
19/10/2018,negative
19/10/2018,negative
27/10/2018,negative
28/10/2018,negative
30/10/2018,negative
30/10/2018,negative
05/11/2018,negative
08/11/2018,negative
08/11/2018,negative
08/11/2018,negative
09/11/2018,negative
09/11/2018,negative
09/11/2018,negative
09/11/2018,negative
14/11/2018,negative
14/11/2018,negative
14/11/2018,negative
15/11/2018,negative
16/11/2018,negative
19/11/2018,negative
19/11/2018,negative
21/11/2018,negative
22/11/2018,negative
26/11/2018,positive
04/12/2018,negative
05/12/2018,negative
10/12/2018,negative
11/12/2018,negative
11/12/2018,negative
12/12/2018,negative
12/12/2018,negative
13/12/2018,negative
14/12/2018,negative
15/12/2018,negative
15/12/2018,negative
21/12/2018,negative
21/12/2018,positive
01/01/2019,negative
04/01/2019,negative
07/01/2019,negative
08/01/2019,positive
08/01/2019,positive
08/01/2019,negative
11/01/2019,negative
11/01/2019,negative
13/01/2019,positive
14/01/2019,positive
15/01/2019,positive
15/01/2019,negative
15/01/2019,negative
17/01/2019,positive
17/01/2019,negative
17/01/2019,negative
18/01/2019,negative
18/01/2019,negative
19/01/2019,positive
20/01/2019,negative
30/01/2019,negative
30/01/2019,negative
30/01/2019,negative
01/02/2019,negative
04/02/2019,negative
04/02/2019,negative
05/02/2019,negative
05/02/2019,negative
06/02/2019,negative
06/02/2019,negative
13/02/2019,negative
15/02/2019,negative
17/02/2019,negative
21/02/2019,positive
27/02/2019,positive
27/02/2019,negative
28/02/2019,negative
05/03/2019,negative
12/03/2019,positive
12/03/2019,negative
12/03/2019,negative
12/03/2019,negative
12/03/2019,negative
12/03/2019,positive
12/03/2019,negative
13/03/2019,negative
15/03/2019,positive
19/03/2019,negative
19/03/2019,negative
21/03/2019,negative
21/03/2019,negative
26/03/2019,negative
27/03/2019,negative
28/03/2019,negative
28/03/2019,negative
28/03/2019,negative
01/04/2019,negative
02/04/2019,negative
02/04/2019,negative
03/04/2019,negative
05/04/2019,negative
05/04/2019,negative
05/04/2019,negative
08/04/2019,positive
22/04/2019,negative
23/04/2019,negative
23/04/2019,positive
24/04/2019,positive
24/04/2019,negative
24/04/2019,negative
25/04/2019,negative
25/04/2019,negative
26/04/2019,negative
26/04/2019,negative
26/04/2019,negative
26/04/2019,positive
26/04/2019,negative
29/04/2019,positive
02/05/2019,negative
04/05/2019,negative
08/05/2019,negative
11/05/2019,negative
12/05/2019,negative
16/05/2019,negative
28/05/2019,negative
29/05/2019,negative
30/05/2019,negative
31/05/2019,negative
03/06/2019,negative
03/06/2019,negative
03/06/2019,negative
03/06/2019,negative
04/06/2019,negative
12/06/2019,negative
12/06/2019,negative
16/06/2019,negative
20/06/2019,negative
20/06/2019,positive
21/06/2019,negative
21/06/2019,negative
21/06/2019,positive
05/07/2019,negative
09/07/2019,negative
15/07/2019,negative
15/07/2019,positive
24/07/2019,negative
24/07/2019,negative
31/07/2019,positive
31/07/2019,negative
31/07/2019,negative
06/08/2019,negative
13/08/2019,negative
13/08/2019,negative
14/08/2019,negative
15/08/2019,negative
02/09/2019,negative
04/09/2019,negative
05/09/2019,negative
09/09/2019,negative
13/09/2019,negative
16/09/2019,negative
17/09/2019,negative
19/09/2019,negative
20/09/2019,negative
22/09/2019,negative
23/09/2019,negative
24/09/2019,positive
24/09/2019,negative
24/09/2019,negative
24/09/2019,negative
30/09/2019,positive
07/10/2019,negative
07/10/2019,negative
10/10/2019,negative
17/10/2019,positive
17/10/2019,negative
17/10/2019,negative
18/10/2019,negative
19/10/2019,negative
22/10/2019,negative
23/10/2019,negative
23/10/2019,negative
31/10/2019,negative
01/11/2019,negative
04/11/2019,negative
04/11/2019,negative
05/11/2019,positive
05/11/2019,negative
05/11/2019,negative
05/11/2019,negative
06/11/2019,negative
07/11/2019,negative
07/11/2019,negative
08/11/2019,negative
11/11/2019,positive
12/11/2019,positive
13/11/2019,negative
14/11/2019,negative
15/11/2019,negative
